20201016,460,900,2200,4300,8400,41000
20201015,460,900,2200,4300,8400,41000
20201014,460,900,2200,4300,8400,41000
20201013,460,900,2200,4300,8400,41000
20201012,460,900,2200,4300,8400,41000
20201011,460,900,2200,4300,8400,41000
20201010,460,900,2200,4300,8400,41000
20201009,460,900,2200,4300,8400,41000
20201008,460,900,2200,4300,8400,41000
20201007,460,900,2200,4300,8400,41000
20201006,460,900,2200,4300,8400,41000
20201005,460,900,2200,4300,8400,41000
20201004,460,900,2200,4300,8400,41000
20201003,460,900,2200,4300,8400,41000
20201002,460,900,2200,4300,8400,41000
20201001,460,900,2200,4300,8400,41000
20200930,460,900,2200,4300,8400,41000
20200929,460,900,2200,4300,8400,41000
20200928,460,900,2200,4300,8400,41000
20200927,460,900,2200,4300,8400,41000
20200926,460,900,2200,4300,8400,41000
20200925,460,900,2200,4300,8400,41000
20200924,460,900,2200,4300,8400,41000
20200923,460,900,2200,4300,8400,41000
20200922,460,900,2200,4300,8400,41000
20200921,460,900,2200,4300,8400,41000
20200920,460,900,2200,4300,8400,41000
20200919,460,900,2200,4300,8400,41000
20200918,460,900,2200,4300,8400,41000
20200917,460,900,2200,4300,8400,41000
20200916,460,900,2200,4300,8400,41000
20200915,460,900,2200,4300,8400,41000
20200914,460,900,2200,4300,8400,41000
20200913,460,900,2200,4300,8400,41000
20200912,460,900,2200,4300,8400,41000
20200911,460,900,2200,4300,8400,41000
20200910,460,900,2200,4300,8400,41000
20200909,460,900,2200,4300,8400,41000
20200908,460,900,2200,4300,8400,41000
20200907,460,900,2200,4300,8400,41000
20200906,460,900,2200,4300,8400,41000
20200905,460,900,2200,4300,8400,41000
20200904,460,900,2200,4300,8400,41000
20200903,460,900,2200,4300,8400,41000
20200902,460,900,2200,4300,8400,41000
20200901,460,900,2200,4300,8400,41000
20200831,460,900,2200,4300,8400,41000
20200830,460,900,2200,4300,8400,41000
20200829,460,900,2200,4300,8400,41000
20200828,460,900,2200,4300,8400,41000
20200827,460,900,2200,4300,8400,41000
20200826,460,900,2200,4300,8400,41000
20200825,460,900,2200,4300,8400,41000
20200824,460,900,2200,4300,8400,41000
20200823,460,900,2200,4300,8400,41000
20200822,460,900,2200,4300,8400,41000
20200821,460,900,2200,4300,8400,41000
20200820,460,900,2200,4300,8400,41000
20200819,460,900,2200,4300,8400,41000
20200818,460,900,2200,4300,8400,41000
20200817,460,900,2200,4300,8400,41000
20200816,460,900,2200,4300,8400,41000
20200815,460,900,2200,4300,8400,41000
20200814,460,900,2200,4300,8400,41000
20200813,460,900,2200,4300,8400,41000
20200812,460,900,2200,4300,8400,41000
20200811,460,900,2200,4300,8400,41000
20200810,460,900,2200,4300,8400,41000
20200809,460,900,2200,4300,8400,41000
20200808,460,900,2200,4300,8400,41000
20200807,460,900,2200,4300,8400,41000
20200806,460,900,2200,4300,8400,41000
20200805,460,900,2200,4300,8400,41000
20200804,460,900,2200,4300,8400,41000
20200803,460,900,2200,4300,8400,41000
20200802,460,900,2200,4300,8400,41000
20200801,460,900,2200,4300,8400,41000
20200731,460,900,2200,4300,8400,41000
20200730,460,900,2200,4300,8400,41000
20200729,460,900,2200,4300,8400,41000
20200728,460,900,2200,4300,8400,41000
20200727,460,900,2200,4300,8400,41000
20200726,460,900,2200,4300,8400,41000
20200725,460,900,2200,4300,8400,41000
20200724,460,900,2200,4300,8400,41000
20200723,460,900,2200,4300,8400,41000
20200722,460,900,2200,4300,8400,41000
20200721,460,900,2200,4300,8400,41000
20200720,460,900,2200,4300,8400,41000
20200719,460,900,2200,4300,8400,41000
20200718,460,900,2200,4300,8400,41000
20200717,460,900,2200,4300,8400,41000
20200716,460,900,2200,4300,8400,41000
20200715,460,900,2200,4300,8400,41000
20200714,460,900,2200,4300,8400,41000
20200713,460,900,2200,4300,8400,41000
20200712,460,900,2200,4300,8400,41000
20200711,460,900,2200,4300,8400,41000
20200710,460,900,2200,4300,8400,41000
20200709,460,900,2200,4300,8400,41000
20200708,460,900,2200,4300,8400,41000
20200707,460,900,2200,4300,8400,41000
20200706,460,900,2200,4300,8400,41000
20200705,460,900,2200,4300,8400,41000
20200704,460,900,2200,4300,8400,41000
20200703,460,900,2200,4300,8400,41000
20200702,460,900,2200,4300,8400,41000
20200701,460,900,2200,4300,8400,41000
20200630,475,900,2175,4250,8200,40000
20200629,475,900,2175,4250,8200,40000
20200628,475,900,2175,4250,8200,40000
20200627,475,900,2175,4250,8200,40000
20200626,475,900,2175,4250,8200,40000
20200625,475,900,2175,4250,8200,40000
20200624,475,900,2175,4250,8200,40000
20200623,475,900,2175,4250,8200,40000
20200622,475,900,2175,4250,8200,40000
20200621,475,900,2175,4250,8200,40000
20200620,475,900,2175,4250,8200,40000
20200619,475,900,2175,4250,8200,40000
20200618,475,900,2175,4250,8200,40000
20200617,475,900,2175,4250,8200,40000
20200616,475,900,2175,4250,8200,40000
20200615,475,900,2175,4250,8200,40000
20200614,475,900,2175,4250,8200,40000
20200613,475,900,2175,4250,8200,40000
20200612,475,900,2175,4250,8200,40000
20200611,475,900,2175,4250,8200,40000
20200610,475,900,2175,4250,8200,40000
20200609,475,900,2175,4250,8200,40000
20200608,475,900,2175,4250,8200,40000
20200607,475,900,2175,4250,8200,40000
20200606,475,900,2175,4250,8200,40000
20200605,475,900,2175,4250,8200,40000
20200604,475,900,2175,4250,8200,40000
20200603,475,900,2175,4250,8200,40000
20200602,475,900,2175,4250,8200,40000
20200601,475,900,2175,4250,8200,40000
20200531,475,900,2175,4250,8200,40000
20200530,475,900,2175,4250,8200,40000
20200529,475,900,2175,4250,8200,40000
20200528,475,900,2175,4250,8200,40000
20200527,475,900,2175,4250,8200,40000
20200526,475,900,2175,4250,8200,40000
20200525,475,900,2175,4250,8200,40000
20200524,475,900,2175,4250,8200,40000
20200523,475,900,2175,4250,8200,40000
20200522,475,900,2175,4250,8200,40000
20200521,475,900,2175,4250,8200,40000
20200520,475,900,2175,4250,8200,40000
20200519,475,900,2175,4250,8200,40000
20200518,475,900,2175,4250,8200,40000
20200517,475,900,2175,4250,8200,40000
20200516,475,900,2175,4250,8200,40000
20200515,475,900,2175,4250,8200,40000
20200514,475,900,2175,4250,8200,40000
20200513,475,900,2175,4250,8200,40000
20200512,475,900,2175,4250,8200,40000
20200511,475,900,2175,4250,8200,40000
20200510,475,900,2175,4250,8200,40000
20200509,475,900,2175,4250,8200,40000
20200508,475,900,2175,4250,8200,40000
20200507,475,900,2175,4250,8200,40000
20200506,475,900,2175,4250,8200,40000
20200505,475,900,2175,4250,8200,40000
20200504,475,900,2175,4250,8200,40000
20200503,475,900,2175,4250,8200,40000
20200502,475,900,2175,4250,8200,40000
20200501,475,900,2175,4250,8200,40000
20200430,475,900,2175,4250,8200,40000
20200429,475,900,2175,4250,8200,40000
20200428,475,900,2175,4250,8200,40000
20200427,475,900,2175,4250,8200,40000
20200426,475,900,2175,4250,8200,40000
20200425,475,900,2175,4250,8200,40000
20200424,475,900,2175,4250,8200,40000
20200423,475,900,2175,4250,8200,40000
20200422,475,900,2175,4250,8200,40000
20200421,475,900,2175,4250,8200,40000
20200420,475,900,2175,4250,8200,40000
20200419,475,900,2175,4250,8200,40000
20200418,475,900,2175,4250,8200,40000
20200417,475,900,2175,4250,8200,40000
20200416,475,900,2175,4250,8200,40000
20200415,475,900,2175,4250,8200,40000
20200414,475,900,2175,4250,8200,40000
20200413,475,900,2175,4250,8200,40000
20200412,475,900,2175,4250,8200,40000
20200411,475,900,2175,4250,8200,40000
20200410,475,900,2175,4250,8200,40000
20200409,475,900,2175,4250,8200,40000
20200408,475,900,2175,4250,8200,40000
20200406,475,900,2175,4250,8200,40000
20200405,475,900,2175,4250,8200,40000
20200403,475,900,2175,4250,8200,40000
20200402,475,900,2175,4250,8200,40000
20200401,475,900,2175,4250,8200,40000
20200331,475,900,2175,4250,8200,40000
20200330,475,900,2175,4250,8200,40000
20200329,475,900,2175,4250,8200,40000
20200328,475,900,2175,4250,8200,40000
20200327,475,900,2175,4250,8200,40000
20200325,475,900,2175,4250,8200,40000
20200321,475,900,2175,4250,8200,40000
20200319,475,900,2175,4250,8200,40000
20200308,475,900,2175,4250,8200,40000
20200303,475,900,2175,4250,8200,40000
20200220,475,900,2175,4250,8200,40000
20200219,475,900,2175,4250,8200,40000
20200218,475,900,2175,4250,8200,40000
20200217,475,900,2175,4250,8200,40000
20200216,475,900,2175,4250,8200,40000
20200215,475,900,2175,4250,8200,40000
20200214,475,900,2175,4250,8200,40000
20200213,475,900,2175,4250,8200,40000
20200212,475,900,2175,4250,8200,40000
20200211,475,900,2175,4250,8200,40000
20200210,475,900,2175,4250,8200,40000
20200209,475,900,2175,4250,8200,40000
20200208,475,900,2175,4250,8200,40000
20200207,475,900,2175,4250,8200,40000
20200206,475,900,2175,4250,8200,40000
20200205,475,900,2175,4250,8200,40000
20200204,475,900,2175,4250,8200,40000
20200203,475,900,2175,4250,8200,40000
20200202,475,900,2175,4250,8200,40000
20200201,475,900,2175,4250,8200,40000
20200131,475,900,2175,4250,8200,40000
20200130,475,900,2175,4250,8200,40000
20200128,475,900,2175,4250,8200,40000
20200127,475,900,2175,4250,8200,40000
20200126,475,900,2175,4250,8200,40000
20200125,475,900,2175,4250,8200,40000
20200124,475,900,2175,4250,8200,40000
20200123,475,900,2175,4250,8200,40000
20200122,475,900,2175,4250,8200,40000
20200121,475,900,2175,4250,8200,40000
20200120,475,900,2175,4250,8200,40000
20200118,475,900,2175,4250,8200,40000
20200117,475,900,2175,4250,8200,40000
20200116,475,900,2175,4250,8200,40000
20200115,460,910,2250,4450,8800,40000
20200114,460,910,2250,4450,8800,40000
20200113,460,910,2250,4450,8800,40000
20200112,460,910,2250,4450,8800,40000
20200111,460,910,2250,4450,8800,40000
20200110,475,900,2175,4250,8200,40000
20200109,475,900,2175,4250,8200,40000
20200108,475,900,2175,4250,8200,40000
20200107,475,900,2175,4250,8200,40000
20200106,475,900,2175,4250,8200,40000
20200105,475,900,2175,4250,8200,40000
20200104,475,900,2175,4250,8200,40000
20200103,475,900,2175,4250,8200,40000
20200102,475,900,2175,4250,8200,40000
20200101,475,900,2175,4250,8200,40000
